sample_id_canonical	biosample_accession	assembly_accession	sra_run_accession	country_iso3	year	mlst_st	phylo_lineage	prn_call_initial	prn_mechanism_call	prn_call_confidence	prn_event_id	prn_query_cov_pct	prn_best_single_cov_pct	prn_hsp_n	bp_category	insertion_subject_gap_bp	is_element_best_hit	is_element_best_hit_pident	is_element_best_hit_qcov	read_validation_status	read_validation_support	evidence_flags	notes
SAMEA4693574	SAMEA4693574	GCA_900465715.1		CZE	2012	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA4693575	SAMEA4693575	GCA_900465745.1		CZE	2012	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA4700352	SAMEA4700352	GCA_900492145.1		FRA	2014	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751125	SAMEA751125	GCA_001331375.1		ARG	2000	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.54	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751126	SAMEA751126	GCA_001202375.1		JPN	2007	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	99.71	64.62	3	fragmented_contigs	65				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751127	SAMEA751127	GCA_001202495.1		JPN	2006	NA		intact	intact	rule_high	prn_evt_intact	96.01	96.01	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751128	SAMEA751128	GCA_001331395.1		FIN	2006	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.12	64.54	7						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751129	SAMEA751129	GCA_001200475.1		ARG	2001	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.43	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751130	SAMEA751130	GCA_001196855.1		ARG	2000	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.27	64.32	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751131	SAMEA751131	GCA_001331415.1		ARG	2000	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751132	SAMEA751132	GCA_001331435.1		FIN	2004	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.39	64.36	6	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751133	SAMEA751133	GCA_001331455.1		FIN	2006	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	90.56	33.77	8						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751134	SAMEA751134	GCA_001331475.1		ARG	2008	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751136	SAMEA751136	GCA_001208205.1		ITA	1994	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.08	64.51	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751137	SAMEA751137	GCA_001331495.1		ITA	1994	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	99.93	64.65	3	fragmented_contigs	72				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751138	SAMEA751138	GCA_001331515.1		ITA	1994	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751139	SAMEA751139	GCA_001331535.1		ITA	1994	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.54	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751140	SAMEA751140	GCA_001194985.1		ITA	1994	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	94.15	36.44	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751141	SAMEA751141	GCA_001207905.1		ITA	1995	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.13	64.07	7	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751142	SAMEA751142	GCA_001200675.1		ITA	1994	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.29	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751143	SAMEA751143	GCA_001331555.1		FIN	1964	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.84	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751144	SAMEA751144	GCA_001331575.1		FIN	1953	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751145	SAMEA751145	GCA_001210765.1		FIN	1977	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.12	64.54	7						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751146	SAMEA751146	GCA_001198355.1		CAN	2004	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	90.67	33.99	9						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751147	SAMEA751147	GCA_001193935.1		FIN	1991	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	96.12	64.18	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751148	SAMEA751148	GCA_001211725.1		FIN	1982	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	91.84	33.96	8						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751149	SAMEA751149	GCA_001331595.1		FIN	1996	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	96.16	64.47	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751150	SAMEA751150	GCA_001331615.1		FIN	1994	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	91.40	33.92	7						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751151	SAMEA751151	GCA_001195885.1		FIN	2002	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	98.06	36.44	3	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751152	SAMEA751152	GCA_001198815.1		FIN	1999	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751153	SAMEA751153	GCA_001262195.1		CAN	2001	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	92.02	33.99	8						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751154	SAMEA751154	GCA_001202515.1		CAN	1994	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	88.25	31.87	9						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751155	SAMEA751155	GCA_001331635.1		AUS	2000	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.22	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751156	SAMEA751156	GCA_001206235.1		DNK	1974	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751157	SAMEA751157	GCA_001331655.1		DNK	2001	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751158	SAMEA751158	GCA_001202875.1		DNK	2001	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.02	64.32	7	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751159	SAMEA751159	GCA_001331675.1		DNK	2001	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.13	34.61	4	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751160	SAMEA751160	GCA_001331695.1		FIN	2003	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.94	33.96	4	fragmented_contigs	0				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751161	SAMEA751161	GCA_001212285.1		FIN	2006	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.50	64.29	3	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751162	SAMEA751162	GCA_001200175.1		DNK	1962	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751163	SAMEA751163	GCA_001208005.1		DNK	1968	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.28	64.51	3	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751164	SAMEA751164	GCA_001201395.1		DNK	2002	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751165	SAMEA751165	GCA_001331715.1		DNK	2005	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751166	SAMEA751166	GCA_001331735.1		TWN	2007	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751167	SAMEA751167	GCA_001331755.1		AUS		NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.54	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751168	SAMEA751168	GCA_001211905.1		USA	2001	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.63	64.51	5						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751169	SAMEA751169	GCA_001193515.1		USA	1977	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.51	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751170	SAMEA751170	GCA_001331775.1		USA	2003	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751171	SAMEA751171	GCA_001331795.1		USA	1997	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.62	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751172	SAMEA751172	GCA_001331815.1		USA	1935	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751173	SAMEA751173	GCA_001331835.1		FIN	2003	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751174	SAMEA751174	GCA_001210145.1		FIN	1965	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	99.38	63.52	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751175	SAMEA751175	GCA_001331855.1		CHN	1957	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.65	3	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751176	SAMEA751176	GCA_001210045.1		USA	1977	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751177	SAMEA751177	GCA_001208905.1		USA	1946	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.62	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751178	SAMEA751178	GCA_001199415.1		USA	1939	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.62	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751179	SAMEA751179	GCA_001211785.1		NLD	1976	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	92.76	64.18	7						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751180	SAMEA751180	GCA_001212625.1		NLD	1950	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.71	64.51	7						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751181	SAMEA751181	GCA_001331875.1		USA	1977	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751182	SAMEA751182	GCA_001331895.1		USA	1997	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751183	SAMEA751183	GCA_001206895.1		AUS	1995	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751184	SAMEA751184	GCA_001331915.1		ARG	2001	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.54	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751185	SAMEA751185	GCA_001331955.1		CAN	2002	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	99.60	63.70	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751189	SAMEA751189	GCA_001331975.1		DNK	2007	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.62	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751196	SAMEA751196	GCA_001331995.1		CAN	2001	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751203	SAMEA751203	GCA_001332015.1		CAN	2001	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751209	SAMEA751209	GCA_001332035.1		CAN	1995	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751214	SAMEA751214	GCA_001332055.1		CAN	2000	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751218	SAMEA751218	GCA_001332075.1		CAN	1995	NA		low_coverage	insufficient_data	rule_low	prn_evt_insufficient__low_coverage	3.77	0.73	7						not_run	not_evaluated	unknown_prn_initial_call	confidence_is_pre_prn04_rule_tier
SAMEA751222	SAMEA751222	GCA_001332095.1		CAN	1995	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751239	SAMEA751239	GCA_001196085.1		USA	1995	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	99.71	64.29	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751241	SAMEA751241	GCA_001194095.1		USA	1998	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	91.44	33.92	8						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751244	SAMEA751244	GCA_001332115.1		USA	1998	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751246	SAMEA751246	GCA_001332135.1		USA	1999	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751248	SAMEA751248	GCA_001332155.1		USA	1999	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	92.13	33.48	8						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751250	SAMEA751250	GCA_001193455.1		USA	2000	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.29	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751252	SAMEA751252	GCA_001204135.1		USA	1999	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	91.15	33.70	8						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751255	SAMEA751255	GCA_001196995.1		USA	1999	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	64.62	3	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751257	SAMEA751257	GCA_001332175.1		USA	2000	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751259	SAMEA751259	GCA_001196455.1		USA	2000	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	94.73	64.58	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751261	SAMEA751261	GCA_001208285.1		USA	2003	NA		partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.30	64.51	5						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier
SAMEA751263	SAMEA751263	GCA_001197815.1		NLD	1996	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMEA751268	SAMEA751268	GCA_001319225.1		POL	1974	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.50	63.34	4	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMEA751270	SAMEA751270	GCA_001319245.1		POL	1974	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	97.44	64.18	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
