analysis_layer	family_key	family_label	plot_group	display_order	sample_id_canonical	parent_sample_id	prn_event_id	prn_mechanism_call	read_validation_status	read_support_class	targeted_locus_assembly_status	recovery_plan_status	recovery_run_compatibility	recovery_library_layout	recovery_instrument_platform	recovery_download_strategy	followup_class	recommended_action	status_bucket	compatibility_state	count_in_total_denominator	count_in_resolved_denominator	count_as_recovered	count_as_true_nonrecovery	count_as_compatibility_excluded	downsample_fraction_label	downsample_fraction	downsample_replicate	downsample_seed	downsample_n_read_pairs_total	downsample_n_read_pairs_retained	downsample_n_bam_records_retained	downsample_reads_1_path	downsample_reads_2_path	downsample_bam_path	validation_method	validator_version	source_notes	validation_notes	run_status	source_file	notes
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f100__r01	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	100%	1.00	1	20290520	2017279	2017279	3973403	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f100__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f100__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f100__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=100%;replicate=1;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f100__r02	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	100%	1.00	2	20290521	2017279	2017279	3973403	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f100__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f100__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f100__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=100%;replicate=2;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f100__r03	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	100%	1.00	3	20290522	2017279	2017279	3973403	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f100__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f100__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f100__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=100%;replicate=3;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f50__r01	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	50%	0.50	1	20290620	2017279	1008736	1986845	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f50__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f50__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f50__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=50%;replicate=1;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f50__r02	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	50%	0.50	2	20290621	2017279	1008773	1986947	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f50__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f50__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f50__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=50%;replicate=2;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f50__r03	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	50%	0.50	3	20290622	2017279	1008955	1987405	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f50__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f50__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f50__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=50%;replicate=3;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f25__r01	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	25%	0.25	1	20290720	2017279	504381	993439	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f25__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f25__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f25__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=25%;replicate=1;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f25__r02	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	25%	0.25	2	20290721	2017279	503979	992722	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f25__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f25__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f25__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=25%;replicate=2;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f25__r03	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	25%	0.25	3	20290722	2017279	503548	991696	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f25__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f25__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f25__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=25%;replicate=3;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f10__r01	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	1	20290820	2017279	201491	396884	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f10__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f10__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f10__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=10%;replicate=1;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f10__r02	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	2	20290821	2017279	201841	397602	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f10__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f10__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f10__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=10%;replicate=2;run_status=completed
downsampling	other_insertion_like	Other insertion-like disruptions	primary	3	SAMN08136991__other_insertion_like__f10__r03	SAMN08136991	prn_evt_other_disruption__insertion_like__gap1042	coding_disrupted_other	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	3	20290822	2017279	201591	397014	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f10__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN08136991__other_insertion_like__f10__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN08136991__other_insertion_like__f10__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_low;evidence_flags=bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;no_supported_is_hit;upstream_notes=step3_source_accession=GCF_004007095.1;prn04_rule=insertion_like_without_supported_is;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN08136991;downsample_fraction=10%;replicate=3;run_status=completed
