segment_id	segment_type	parent_node_id	child_node_id	x_cladogram	xend_cladogram	y_order	yend_order
m5node_000091->GCA_001605235.1	horizontal	m5node_000091	GCA_001605235.1	59.000000	60.000000	35.000000	35.000000
m5node_000091->m5node_000092	horizontal	m5node_000091	m5node_000092	59.000000	60.000000	36.500000	36.500000
m5node_000092.vertical	vertical	m5node_000092		60.000000	60.000000	36.000000	37.000000
m5node_000092->GCA_001985225.1	horizontal	m5node_000092	GCA_001985225.1	60.000000	61.000000	36.000000	36.000000
m5node_000092->GCA_002286055.1	horizontal	m5node_000092	GCA_002286055.1	60.000000	61.000000	37.000000	37.000000
m5node_000093.vertical	vertical	m5node_000093		57.000000	57.000000	39.875000	43.500000
m5node_000093->m5node_000094	horizontal	m5node_000093	m5node_000094	57.000000	58.000000	39.875000	39.875000
m5node_000093->m5node_000097	horizontal	m5node_000093	m5node_000097	57.000000	58.000000	43.500000	43.500000
m5node_000094.vertical	vertical	m5node_000094		58.000000	58.000000	39.000000	40.750000
m5node_000094->GCA_001986005.1	horizontal	m5node_000094	GCA_001986005.1	58.000000	59.000000	39.000000	39.000000
m5node_000094->m5node_000095	horizontal	m5node_000094	m5node_000095	58.000000	59.000000	40.750000	40.750000
m5node_000095.vertical	vertical	m5node_000095		59.000000	59.000000	40.000000	41.500000
m5node_000095->GCA_001987415.1	horizontal	m5node_000095	GCA_001987415.1	59.000000	60.000000	40.000000	40.000000
m5node_000095->m5node_000096	horizontal	m5node_000095	m5node_000096	59.000000	60.000000	41.500000	41.500000
m5node_000096.vertical	vertical	m5node_000096		60.000000	60.000000	41.000000	42.000000
m5node_000096->GCA_008821345.1	horizontal	m5node_000096	GCA_008821345.1	60.000000	61.000000	41.000000	41.000000
m5node_000096->GCA_030253765.1	horizontal	m5node_000096	GCA_030253765.1	60.000000	61.000000	42.000000	42.000000
m5node_000097.vertical	vertical	m5node_000097		58.000000	58.000000	43.000000	44.000000
m5node_000097->GCA_001988675.1	horizontal	m5node_000097	GCA_001988675.1	58.000000	59.000000	43.000000	43.000000
m5node_000097->GCA_017357165.1	horizontal	m5node_000097	GCA_017357165.1	58.000000	59.000000	44.000000	44.000000
m5node_000098.vertical	vertical	m5node_000098		56.000000	56.000000	45.000000	47.250000
m5node_000098->GCA_001307605.1	horizontal	m5node_000098	GCA_001307605.1	56.000000	57.000000	45.000000	45.000000
m5node_000098->m5node_000099	horizontal	m5node_000098	m5node_000099	56.000000	57.000000	47.250000	47.250000
m5node_000099.vertical	vertical	m5node_000099		57.000000	57.000000	46.500000	48.000000
m5node_000099->m5node_000100	horizontal	m5node_000099	m5node_000100	57.000000	58.000000	46.500000	46.500000
m5node_000099->GCA_002286175.1	horizontal	m5node_000099	GCA_002286175.1	57.000000	58.000000	48.000000	48.000000
m5node_000100.vertical	vertical	m5node_000100		58.000000	58.000000	46.000000	47.000000
m5node_000100->GCA_001986455.1	horizontal	m5node_000100	GCA_001986455.1	58.000000	59.000000	46.000000	46.000000
m5node_000100->GCA_004009255.1	horizontal	m5node_000100	GCA_004009255.1	58.000000	59.000000	47.000000	47.000000
m5node_000101.vertical	vertical	m5node_000101		55.000000	55.000000	49.000000	50.000000
m5node_000101->GCA_001307585.1	horizontal	m5node_000101	GCA_001307585.1	55.000000	56.000000	49.000000	49.000000
m5node_000101->GCA_001988275.1	horizontal	m5node_000101	GCA_001988275.1	55.000000	56.000000	50.000000	50.000000
m5node_000102.vertical	vertical	m5node_000102		54.000000	54.000000	51.000000	52.000000
m5node_000102->GCA_000479715.2	horizontal	m5node_000102	GCA_000479715.2	54.000000	55.000000	51.000000	51.000000
m5node_000102->GCA_900465745.1	horizontal	m5node_000102	GCA_900465745.1	54.000000	55.000000	52.000000	52.000000
m5node_000103.vertical	vertical	m5node_000103		52.000000	52.000000	54.500000	56.750000
m5node_000103->m5node_000104	horizontal	m5node_000103	m5node_000104	52.000000	53.000000	54.500000	54.500000
m5node_000103->m5node_000105	horizontal	m5node_000103	m5node_000105	52.000000	53.000000	56.750000	56.750000
m5node_000104.vertical	vertical	m5node_000104		53.000000	53.000000	54.000000	55.000000
m5node_000104->GCA_000479535.2	horizontal	m5node_000104	GCA_000479535.2	53.000000	54.000000	54.000000	54.000000
m5node_000104->GCA_004009635.1	horizontal	m5node_000104	GCA_004009635.1	53.000000	54.000000	55.000000	55.000000
m5node_000105.vertical	vertical	m5node_000105		53.000000	53.000000	56.000000	57.500000
m5node_000105->GCA_004009275.1	horizontal	m5node_000105	GCA_004009275.1	53.000000	54.000000	56.000000	56.000000
m5node_000105->m5node_000106	horizontal	m5node_000105	m5node_000106	53.000000	54.000000	57.500000	57.500000
m5node_000106.vertical	vertical	m5node_000106		54.000000	54.000000	57.000000	58.000000
m5node_000106->GCA_004636805.1	horizontal	m5node_000106	GCA_004636805.1	54.000000	55.000000	57.000000	57.000000
m5node_000106->GCA_004636825.1	horizontal	m5node_000106	GCA_004636825.1	54.000000	55.000000	58.000000	58.000000
m5node_000107.vertical	vertical	m5node_000107		49.000000	49.000000	61.000000	62.000000
m5node_000107->GCA_001686525.1	horizontal	m5node_000107	GCA_001686525.1	49.000000	50.000000	61.000000	61.000000
m5node_000107->GCA_001686605.1	horizontal	m5node_000107	GCA_001686605.1	49.000000	50.000000	62.000000	62.000000
m5node_000108.vertical	vertical	m5node_000108		48.000000	48.000000	64.062500	68.500000
m5node_000108->m5node_000109	horizontal	m5node_000108	m5node_000109	48.000000	49.000000	64.062500	64.062500
m5node_000108->m5node_000113	horizontal	m5node_000108	m5node_000113	48.000000	49.000000	68.500000	68.500000
m5node_000109.vertical	vertical	m5node_000109		49.000000	49.000000	63.000000	65.125000
m5node_000109->GCA_001985045.1	horizontal	m5node_000109	GCA_001985045.1	49.000000	50.000000	63.000000	63.000000
m5node_000109->m5node_000110	horizontal	m5node_000109	m5node_000110	49.000000	50.000000	65.125000	65.125000
m5node_000110.vertical	vertical	m5node_000110		50.000000	50.000000	64.000000	66.250000
m5node_000110->GCA_001985345.1	horizontal	m5node_000110	GCA_001985345.1	50.000000	51.000000	64.000000	64.000000
m5node_000110->m5node_000111	horizontal	m5node_000110	m5node_000111	50.000000	51.000000	66.250000	66.250000
m5node_000111.vertical	vertical	m5node_000111		51.000000	51.000000	65.500000	67.000000
m5node_000111->m5node_000112	horizontal	m5node_000111	m5node_000112	51.000000	52.000000	65.500000	65.500000
m5node_000111->GCA_001986535.1	horizontal	m5node_000111	GCA_001986535.1	51.000000	52.000000	67.000000	67.000000
m5node_000112.vertical	vertical	m5node_000112		52.000000	52.000000	65.000000	66.000000
m5node_000112->GCA_001986195.1	horizontal	m5node_000112	GCA_001986195.1	52.000000	53.000000	65.000000	65.000000
m5node_000112->GCA_001988815.1	horizontal	m5node_000112	GCA_001988815.1	52.000000	53.000000	66.000000	66.000000
m5node_000113.vertical	vertical	m5node_000113		49.000000	49.000000	68.000000	69.000000
m5node_000113->GCA_001985185.1	horizontal	m5node_000113	GCA_001985185.1	49.000000	50.000000	68.000000	68.000000
m5node_000113->GCA_004007475.1	horizontal	m5node_000113	GCA_004007475.1	49.000000	50.000000	69.000000	69.000000
m5node_000114.vertical	vertical	m5node_000114		46.000000	46.000000	70.500000	74.750000
m5node_000114->m5node_000115	horizontal	m5node_000114	m5node_000115	46.000000	47.000000	70.500000	70.500000
m5node_000114->m5node_000116	horizontal	m5node_000114	m5node_000116	46.000000	47.000000	74.750000	74.750000
m5node_000115.vertical	vertical	m5node_000115		47.000000	47.000000	70.000000	71.000000
m5node_000115->GCA_000479475.2	horizontal	m5node_000115	GCA_000479475.2	47.000000	48.000000	70.000000	70.000000
m5node_000115->GCA_001605075.1	horizontal	m5node_000115	GCA_001605075.1	47.000000	48.000000	71.000000	71.000000
m5node_000116.vertical	vertical	m5node_000116		47.000000	47.000000	73.500000	76.000000
m5node_000116->m5node_000117	horizontal	m5node_000116	m5node_000117	47.000000	48.000000	73.500000	73.500000
m5node_000116->GCA_001985845.1	horizontal	m5node_000116	GCA_001985845.1	47.000000	48.000000	76.000000	76.000000
m5node_000117.vertical	vertical	m5node_000117		48.000000	48.000000	72.500000	74.500000
m5node_000117->m5node_000118	horizontal	m5node_000117	m5node_000118	48.000000	49.000000	72.500000	72.500000
m5node_000117->m5node_000119	horizontal	m5node_000117	m5node_000119	48.000000	49.000000	74.500000	74.500000
m5node_000118.vertical	vertical	m5node_000118		49.000000	49.000000	72.000000	73.000000
m5node_000118->GCA_001985025.1	horizontal	m5node_000118	GCA_001985025.1	49.000000	50.000000	72.000000	72.000000
m5node_000118->GCA_900465175.1	horizontal	m5node_000118	GCA_900465175.1	49.000000	50.000000	73.000000	73.000000
m5node_000119.vertical	vertical	m5node_000119		49.000000	49.000000	74.000000	75.000000
m5node_000119->GCA_001985445.1	horizontal	m5node_000119	GCA_001985445.1	49.000000	50.000000	74.000000	74.000000
m5node_000119->GCA_002240475.1	horizontal	m5node_000119	GCA_002240475.1	49.000000	50.000000	75.000000	75.000000
m5node_000120.vertical	vertical	m5node_000120		45.000000	45.000000	218.820576	257.015747
m5node_000120->m5node_000121	horizontal	m5node_000120	m5node_000121	45.000000	46.000000	218.820576	218.820576
m5node_000120->m5node_000269	horizontal	m5node_000120	m5node_000269	45.000000	46.000000	257.015747	257.015747
m5node_000121.vertical	vertical	m5node_000121		46.000000	46.000000	213.391152	224.250000
m5node_000121->m5node_000122	horizontal	m5node_000121	m5node_000122	46.000000	47.000000	213.391152	213.391152
m5node_000121->m5node_000267	horizontal	m5node_000121	m5node_000267	46.000000	47.000000	224.250000	224.250000
m5node_000122.vertical	vertical	m5node_000122		47.000000	47.000000	207.594803	219.187500
m5node_000122->m5node_000123	horizontal	m5node_000122	m5node_000123	47.000000	48.000000	207.594803	207.594803
m5node_000122->m5node_000260	horizontal	m5node_000122	m5node_000260	47.000000	48.000000	219.187500	219.187500
m5node_000123.vertical	vertical	m5node_000123		48.000000	48.000000	204.127107	211.062500
m5node_000123->m5node_000124	horizontal	m5node_000123	m5node_000124	48.000000	49.000000	204.127107	204.127107
m5node_000123->m5node_000256	horizontal	m5node_000123	m5node_000256	48.000000	49.000000	211.062500	211.062500
m5node_000124.vertical	vertical	m5node_000124		49.000000	49.000000	200.504213	207.750000
m5node_000124->m5node_000125	horizontal	m5node_000124	m5node_000125	49.000000	50.000000	200.504213	200.504213
m5node_000124->m5node_000252	horizontal	m5node_000124	m5node_000252	49.000000	50.000000	207.750000	207.750000
m5node_000125.vertical	vertical	m5node_000125		50.000000	50.000000	197.508427	203.500000
m5node_000125->m5node_000126	horizontal	m5node_000125	m5node_000126	50.000000	51.000000	197.508427	197.508427
m5node_000125->m5node_000251	horizontal	m5node_000125	m5node_000251	50.000000	51.000000	203.500000	203.500000
m5node_000126.vertical	vertical	m5node_000126		51.000000	51.000000	193.516853	201.500000
m5node_000126->m5node_000127	horizontal	m5node_000126	m5node_000127	51.000000	52.000000	193.516853	193.516853
m5node_000126->m5node_000250	horizontal	m5node_000126	m5node_000250	51.000000	52.000000	201.500000	201.500000
m5node_000127.vertical	vertical	m5node_000127		52.000000	52.000000	188.283707	198.750000
m5node_000127->m5node_000128	horizontal	m5node_000127	m5node_000128	52.000000	53.000000	188.283707	188.283707
m5node_000127->m5node_000248	horizontal	m5node_000127	m5node_000248	52.000000	53.000000	198.750000	198.750000
m5node_000128.vertical	vertical	m5node_000128		53.000000	53.000000	180.575226	195.992188
m5node_000128->m5node_000129	horizontal	m5node_000128	m5node_000129	53.000000	54.000000	180.575226	180.575226
m5node_000128->m5node_000241	horizontal	m5node_000128	m5node_000241	53.000000	54.000000	195.992188	195.992188
m5node_000129.vertical	vertical	m5node_000129		54.000000	54.000000	174.275453	186.875000
m5node_000129->m5node_000130	horizontal	m5node_000129	m5node_000130	54.000000	55.000000	174.275453	174.275453
m5node_000129->m5node_000238	horizontal	m5node_000129	m5node_000238	54.000000	55.000000	186.875000	186.875000
m5node_000130.vertical	vertical	m5node_000130		55.000000	55.000000	164.300905	184.250000
m5node_000130->m5node_000131	horizontal	m5node_000130	m5node_000131	55.000000	56.000000	164.300905	164.300905
m5node_000130->m5node_000236	horizontal	m5node_000130	m5node_000236	55.000000	56.000000	184.250000	184.250000
m5node_000131.vertical	vertical	m5node_000131		56.000000	56.000000	147.351810	181.250000
m5node_000131->m5node_000132	horizontal	m5node_000131	m5node_000132	56.000000	57.000000	147.351810	147.351810
m5node_000131->m5node_000234	horizontal	m5node_000131	m5node_000234	56.000000	57.000000	181.250000	181.250000
m5node_000132.vertical	vertical	m5node_000132		57.000000	57.000000	118.523933	176.179688
m5node_000132->m5node_000133	horizontal	m5node_000132	m5node_000133	57.000000	58.000000	118.523933	118.523933
m5node_000132->m5node_000224	horizontal	m5node_000132	m5node_000224	57.000000	58.000000	176.179688	176.179688
m5node_000133.vertical	vertical	m5node_000133		58.000000	58.000000	89.829224	147.218643
m5node_000133->m5node_000134	horizontal	m5node_000133	m5node_000134	58.000000	59.000000	89.829224	89.829224
m5node_000133->m5node_000160	horizontal	m5node_000133	m5node_000160	58.000000	59.000000	147.218643	147.218643
m5node_000134.vertical	vertical	m5node_000134		59.000000	59.000000	83.453125	96.205322
m5node_000134->m5node_000135	horizontal	m5node_000134	m5node_000135	59.000000	60.000000	83.453125	83.453125
m5node_000134->m5node_000144	horizontal	m5node_000134	m5node_000144	59.000000	60.000000	96.205322	96.205322
m5node_000135.vertical	vertical	m5node_000135		60.000000	60.000000	81.656250	85.250000
m5node_000135->m5node_000136	horizontal	m5node_000135	m5node_000136	60.000000	61.000000	81.656250	81.656250
m5node_000135->m5node_000142	horizontal	m5node_000135	m5node_000142	60.000000	61.000000	85.250000	85.250000
m5node_000136.vertical	vertical	m5node_000136		61.000000	61.000000	80.312500	83.000000
m5node_000136->m5node_000137	horizontal	m5node_000136	m5node_000137	61.000000	62.000000	80.312500	80.312500
m5node_000136->GCA_004009195.1	horizontal	m5node_000136	GCA_004009195.1	61.000000	62.000000	83.000000	83.000000
m5node_000137.vertical	vertical	m5node_000137		62.000000	62.000000	79.125000	81.500000
m5node_000137->m5node_000138	horizontal	m5node_000137	m5node_000138	62.000000	63.000000	79.125000	79.125000
m5node_000137->m5node_000141	horizontal	m5node_000137	m5node_000141	62.000000	63.000000	81.500000	81.500000
m5node_000138.vertical	vertical	m5node_000138		63.000000	63.000000	78.250000	80.000000
m5node_000138->m5node_000139	horizontal	m5node_000138	m5node_000139	63.000000	64.000000	78.250000	78.250000
m5node_000138->GCA_000479755.2	horizontal	m5node_000138	GCA_000479755.2	63.000000	64.000000	80.000000	80.000000
m5node_000139.vertical	vertical	m5node_000139		64.000000	64.000000	77.500000	79.000000
m5node_000139->m5node_000140	horizontal	m5node_000139	m5node_000140	64.000000	65.000000	77.500000	77.500000
m5node_000139->GCA_000479675.2	horizontal	m5node_000139	GCA_000479675.2	64.000000	65.000000	79.000000	79.000000
m5node_000140.vertical	vertical	m5node_000140		65.000000	65.000000	77.000000	78.000000
m5node_000140->GCA_000479775.2	horizontal	m5node_000140	GCA_000479775.2	65.000000	66.000000	77.000000	77.000000
m5node_000140->GCA_004007215.1	horizontal	m5node_000140	GCA_004007215.1	65.000000	66.000000	78.000000	78.000000
m5node_000141.vertical	vertical	m5node_000141		63.000000	63.000000	81.000000	82.000000
m5node_000141->GCA_003367275.1	horizontal	m5node_000141	GCA_003367275.1	63.000000	64.000000	81.000000	81.000000
m5node_000141->GCA_002286095.1	horizontal	m5node_000141	GCA_002286095.1	63.000000	64.000000	82.000000	82.000000
m5node_000142.vertical	vertical	m5node_000142		61.000000	61.000000	84.500000	86.000000
m5node_000142->m5node_000143	horizontal	m5node_000142	m5node_000143	61.000000	62.000000	84.500000	84.500000
m5node_000142->GCA_003355045.1	horizontal	m5node_000142	GCA_003355045.1	61.000000	62.000000	86.000000	86.000000
m5node_000143.vertical	vertical	m5node_000143		62.000000	62.000000	84.000000	85.000000
m5node_000143->GCA_003355025.1	horizontal	m5node_000143	GCA_003355025.1	62.000000	63.000000	84.000000	84.000000
m5node_000143->GCA_003355065.1	horizontal	m5node_000143	GCA_003355065.1	62.000000	63.000000	85.000000	85.000000
m5node_000144.vertical	vertical	m5node_000144		60.000000	60.000000	89.410645	103.000000
m5node_000144->m5node_000145	horizontal	m5node_000144	m5node_000145	60.000000	61.000000	89.410645	89.410645
m5node_000144->GCA_022407155.1	horizontal	m5node_000144	GCA_022407155.1	60.000000	61.000000	103.000000	103.000000
m5node_000145.vertical	vertical	m5node_000145		61.000000	61.000000	87.000000	91.821289
m5node_000145->GCA_001987115.1	horizontal	m5node_000145	GCA_001987115.1	61.000000	62.000000	87.000000	87.000000
m5node_000145->m5node_000146	horizontal	m5node_000145	m5node_000146	61.000000	62.000000	91.821289	91.821289
m5node_000146.vertical	vertical	m5node_000146		62.000000	62.000000	88.000000	95.642578
m5node_000146->GCA_017357205.1	horizontal	m5node_000146	GCA_017357205.1	62.000000	63.000000	88.000000	88.000000
