sample_id_canonical	biosample_accession	assembly_accession	sra_run_accession	country_iso3	year	mlst_st	phylo_lineage	prn_call_initial	prn_mechanism_call	prn_call_confidence	prn_event_id	prn_query_cov_pct	prn_best_single_cov_pct	prn_hsp_n	bp_category	insertion_subject_gap_bp	is_element_best_hit	is_element_best_hit_pident	is_element_best_hit_qcov	read_validation_status	read_validation_support	evidence_flags	notes	bioproject_accession	country	date_resolution	source_database	sequencing_tech	total_sequence_length	gc_percent	n_contigs	contig_n50	ena_run_accession	sra_sample_accession	ena_sample_accession	raw_reads_available	raw_read_run_count	raw_read_link_status	raw_read_link_source	duplicate_group_id	record_decision	analysis_cohort_id	analysis_cohort_name	phylogeny_manifest_type	phylogeny_selected_for_tree	ptxP_label	fim3_label	fhaB2400_5550_label	marker_23s_status	background_profile_id	background_display_label	published_lineage_label	published_sublineage_label	typing_source_tier	phylo_lineage_source	prn_interpretable	prn_disrupted	evidence_tier	rescued_prn_call	country_program_target	prn_rescue_status	prn_rescue_source	has_reads	data_origin	culture_status	specimen_type	ct_or_dna_input	provenance_note
SAMEA1931351	SAMEA1931351	GCA_001331075.1		NLD	2000			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	79.91	29.31	13						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Netherlands	year	SOURCE_DATABASE_GENBANK	SLX	3424597	67	1701	3517	ERR361860		ERS005178	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000187	retain_unique	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931352	SAMEA1931352	GCA_001331095.1		KEN	1975			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	91.99	32.93	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier		Kenya																															False	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931450	SAMEA1931450	GCA_001209025.1		USA	1993			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.05	64.54	4						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	USA	year	SOURCE_DATABASE_GENBANK	SLX	3624608	67.5	1462	4564	ERR361838		ERS005140	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000137	retain_unique	A	global_historical_phylogeny	balanced	true											True	True	assembly_low	disrupted_multi_hsp	usa_wp_only	rescued_override	selected_country_curation_override	True	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931507	SAMEA1931507	GCA_001201635.1		AUS	1978			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.21	64.62	4	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier	PRJEB2274	Australia	year	SOURCE_DATABASE_GENBANK	SLX	3737227	67.5	894	7650	ERR361847		ERS005155	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000099	retain_representative	A	global_historical_phylogeny	balanced	true											True	True	assembly_low	disrupted_multi_hsp	aus_wp_only	rescued_override	selected_country_curation_override	True	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931536	SAMEA1931536	GCA_001206335.1		CHN	1957			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	94.37	64.65	5						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	China	year	SOURCE_DATABASE_GENBANK	SLX	3728595	67.5	1044	6215	ERR361821		ERS005123	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000121	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low		chn_wp_only	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931537	SAMEA1931537	GCA_001211225.1		USA	1986			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	94.99	64.36	4						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	USA	year	SOURCE_DATABASE_GENBANK	SLX	3728032	67.5	890	7892	ERR361837		ERS005142	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000151	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low	partial	usa_wp_only	rescued_override	selected_country_curation_override	True	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931573	SAMEA1931573	GCA_001211805.1		USA	2003			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	94.29	64.40	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low	intact	usa_ap_prn_background	rescued_override	selected_country_curation_override	False	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931718	SAMEA1931718	GCA_001331115.1		NLD	1950			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	65.39	28.65	13						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Netherlands	year	SOURCE_DATABASE_GENBANK	SLX	3410586	67	2173	2636	ERR361826		ERS005128	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000189	retain_unique	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931720	SAMEA1931720	GCA_001331135.1		RUS	2001			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.96	64.29	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Russia	year	SOURCE_DATABASE_GENBANK	SLX	3681281	67.5	1140	5957	ERR361866		ERS005174	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000190	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931721	SAMEA1931721	GCA_001209985.1		KEN	1975			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	94.37	64.62	5						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier		Kenya																															False	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931747	SAMEA1931747	GCA_001191795.1		NLD	1988			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.96	63.34	5						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Netherlands	year	SOURCE_DATABASE_GENBANK	SLX	3710199	67.5	1080	6585	ERR361829		ERS005126	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000044	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931748	SAMEA1931748	GCA_001331155.1		KEN	1975			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov64	97.55	64.22	2	within_contig	67				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier	PRJEB2274	Kenya	year	SOURCE_DATABASE_GENBANK	SLX	3846507	68	407	14809	ERR361832		ERS005132	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000191	retain_representative	A	global_historical_phylogeny	balanced	true											True	True	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931798	SAMEA1931798	GCA_001196005.1		NLD	2001			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	92.54	64.18	8						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Netherlands	year	SOURCE_DATABASE_GENBANK	SLX	3706483	67.5	1022	6500	ERR361833		ERS005137	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000064	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931799	SAMEA1931799	GCA_001212645.1		USA	2005			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.24	64.62	6	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low	disrupted_multi_hsp	usa_ap_prn_background	rescued_override	selected_country_curation_override	False	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931800	SAMEA1931800	GCA_001199115.1		USA	2003			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov66	97.29	66.96	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low	disrupted_multi_hsp	usa_ap_prn_background	rescued_override	selected_country_curation_override	False	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931801	SAMEA1931801	GCA_001205335.1		AUS	1998			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.19	64.62	7						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Australia	year	SOURCE_DATABASE_GENBANK	SLX	3685166	67.5	1123	6164	ERR361854		ERS005151	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000118	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low	partial	aus_transition_mixed	rescued_override	selected_country_curation_override	True	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931802	SAMEA1931802	GCA_001204435.1		HKG	2002			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	94.33	64.47	10						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Hong Kong	year	SOURCE_DATABASE_GENBANK	SLX	3762516	68	736	9438	ERR361849		ERS005156	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000114	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931804	SAMEA1931804	GCA_001331175.1		KEN	1975			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.24	64.62	5	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		Kenya																															False	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931806	SAMEA1931806	GCA_001331195.1		KEN	1975			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	82.40	55.91	16						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier		Kenya																															False	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931867	SAMEA1931867	GCA_001192135.1		NLD	1977			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.16	64.36	5						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Netherlands	year	SOURCE_DATABASE_GENBANK	SLX	3633568	67.5	1413	4592	ERR361827		ERS005127	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000046	retain_unique	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931868	SAMEA1931868	GCA_001208185.1		KEN	1975			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.43	64.54	4	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		Kenya																															False	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931870	SAMEA1931870	GCA_001199955.1		RUS	2002			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	91.22	32.67	7						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Russia	year	SOURCE_DATABASE_GENBANK	SLX	3633229	67.5	1279	5360	ERR361865		ERS005173	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000085	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1931871	SAMEA1931871	GCA_001331215.1		KEN	1975			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Kenya	year	SOURCE_DATABASE_GENBANK	SLX	3828032	68	407	15549	ERR361868		ERS005180	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000194	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1932947	SAMEA1932947	GCA_001331235.1		USA	2004			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	93.08	33.81	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low	intact	usa_ap_prn_background	rescued_override	selected_country_curation_override	False	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1933004	SAMEA1933004	GCA_001195625.1		NLD	1949			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	90.41	64.32	8						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJEB2274	Netherlands	year	SOURCE_DATABASE_GENBANK	SLX	3750288	67.5	1085	6586	ERR361825		ERS005131	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000062	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMEA1933007	SAMEA1933007	GCA_001331255.1		KEN	1975			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	95.32	64.62	3	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier	PRJEB2274	Kenya	year	SOURCE_DATABASE_GENBANK	SLX	3776414	68	771	8665	ERR361840		ERS005138	true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000196	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
