genome_fasta_path	marker	status	pident	qcov_pct	length	qlen	qstart	qend	sstart	send	bitscore	allele_len	allele_hash	error
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601775.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	257123	258379	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601775.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	1101113	1098318	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601775.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	664212	662269	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601775.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	88254	91001	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601785.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	2687513	2690500	5381.00	2988	211f5d0d3c7774e76983c3435c294e3b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601785.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	891603	894635	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601785.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	273049	283821	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601785.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	104272	103016	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601785.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	1250845	1253640	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601785.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2779557	2781500	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001601785.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	271045	268298	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605075.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	1179124	1182111	5381.00	2988	617315bee57c6e03fd2aed0caf469cdb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605075.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3476800	3479832	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605075.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2236006	2225234	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605075.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1814717	1815973	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605075.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	219508	216713	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605075.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2815509	2813566	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605075.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1647947	1650694	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605035.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2877473	2874487	5383.00	2987	6f5703b0c03e31a5c75fdbe4fb7ca71d	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605035.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	579789	576757	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605035.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1822682	1833454	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605035.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2241884	2240628	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605035.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	218461	215666	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605035.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1241081	1243024	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605035.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2407606	2404859	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605055.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	1198946	1201932	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605055.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3498826	3501858	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605055.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1788625	1799397	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605055.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2209916	2208660	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605055.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	3859102	3861897	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605055.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2838477	2836534	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605055.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2377736	2374989	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605095.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	1179126	1182112	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605095.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3476800	3479832	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605095.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	1768809	1779580	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605095.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2190096	2188840	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605095.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	218462	215667	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605095.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2816559	2814616	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605095.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2355818	2353071	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605115.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	1198948	1201934	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605115.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3497777	3500809	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605115.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1788628	1799400	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605115.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2208869	2207613	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605115.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	3858056	3860851	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605115.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2837430	2835487	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605115.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2376689	2373942	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605175.1.fasta	bapC	ok	99.90	100.10	2990	2987	1	2987	1179088	1182077	5378.00	2990	7236448a62beea304fd84c7aa660b4af	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605175.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3476779	3479811	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605175.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1769825	1780597	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605175.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2100807	2102063	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605175.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	61474	64269	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605175.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2817584	2815641	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605175.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1932988	1935735	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605195.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	1197900	1200886	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605195.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3494636	3497668	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605195.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1787586	1798358	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605195.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2117512	2118768	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605195.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	3854915	3857710	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605195.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2835337	2833394	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605195.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1950744	1953491	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605155.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2877441	2874456	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605155.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	578737	575705	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605155.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1736612	1747384	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605155.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2157899	2156643	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605155.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218460	215665	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605155.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2785399	2783456	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605155.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2324669	2321922	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605275.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	1409057	1412044	5381.00	2988	617315bee57c6e03fd2aed0caf469cdb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605275.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3750642	3753674	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605275.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2020731	2031503	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605275.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2460620	2459364	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605275.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	219492	216697	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605275.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	3058079	3056136	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605275.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1875748	1878495	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605255.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2877462	2874476	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605255.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	578741	575709	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605255.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1736627	1747399	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605255.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2157916	2156660	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605255.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218462	215667	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605255.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2785419	2783476	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605255.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2324687	2321940	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605135.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	2882095	2879108	5381.00	2988	617315bee57c6e03fd2aed0caf469cdb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605135.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	578180	581212	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605135.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1968474	1957702	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605135.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1527593	1528849	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605135.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	940541	943336	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605135.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2573040	2571097	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605135.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2113351	2110604	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605215.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2918539	2915553	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605215.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	626108	623076	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605215.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2330959	2320187	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605215.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1913865	1915121	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605215.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	218460	215665	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605215.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1286356	1288299	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605215.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1747094	1749841	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605295.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2920869	2917883	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605295.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3718797	3721829	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605295.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1979274	1990046	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605295.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1868203	1869459	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605295.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	225702	228497	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605295.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1269684	1271627	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605295.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2453071	2450324	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605235.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	1179128	1182115	5381.00	2988	617315bee57c6e03fd2aed0caf469cdb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605235.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3476809	3479841	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605235.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1848017	1858789	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605235.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2268258	2267002	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605235.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	219510	216715	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605235.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2815518	2813575	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605235.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2435029	2432282	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605345.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	1178077	1181063	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_001605345.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3476821	3479853	5470.00	3033	7f911efceef14a75e84a005631d3f241	
